rms_14,max_gradients_14,zero_crossing_rate_14,mean_14,abs_mean_14,var_14,skew_14,kurt_14,abs_std_14,rms_48,max_gradients_48,zero_crossing_rate_48,mean_48,abs_mean_48,var_48,skew_48,kurt_48,abs_std_48,rms_812,max_gradients_812,zero_crossing_rate_812,mean_812,abs_mean_812,var_812,skew_812,kurt_812,abs_std_812,rms_1325,max_gradients_1325,zero_crossing_rate_1325,mean_1325,abs_mean_1325,var_1325,skew_1325,kurt_1325,abs_std_1325,rms_2545,max_gradients_2545,zero_crossing_rate_2545,mean_2545,abs_mean_2545,var_2545,skew_2545,kurt_2545,abs_std_2545,band_pwr_14,band_pwr_48,band_pwr_812,band_pwr_1325,band_pwr_2545,white_mean,pink_mean,lowpassed_peak_to_peak_y,lowpassed_peak_to_peak_x,lowpassed_maximum_gradient,classes,subjects
1.9910140050020182,0.10752756292981851,0.022,0.0482062051698614,1.5833824231311047,3.961812929897297,0.0036930117836817223,2.7004170187410517,1.9904303378659844,1.2345842270885594,0.1567584714488035,0.051,0.000858947757350407,0.9943892843589918,1.5241974759846062,-0.021950492511457066,2.8580099418939917,1.2345839282870186,1.0956550702396703,0.20986274466598545,0.074,0.002519203779996749,0.8543907320154356,1.2004536865542115,0.08629086519190501,3.584528129003256,1.095652174074515,1.2549434592402309,0.4163149791441463,0.14,0.004112430546983704,0.9389125872482885,1.5748661738048335,0.09054313399742726,4.744915119443018,1.2549367210360982,0.7744954052232277,0.4544505098337069,0.242,-0.0008798338488463635,0.6026080560709601,0.59984235860429,-0.03820120326282949,3.8479333334377457,0.7744949054734254,0.9906971266281214,0.2715501277180644,0.41359966717627744,0.12350938661458004,0.0274902927360401,0.03716870870087392,0.022594626563644474,26.426030096296923,-349.0,0.28929147466100974,1.0,1.0
1.5877948717844774,0.08178648612659646,0.025,-0.0284938947650474,1.2661840510019997,2.5202806528262034,-0.19417848618866376,2.745706962227881,1.5875391815089803,1.3444160449534739,0.16183310379298405,0.049,-0.027431671206056215,1.073463335890548,1.8067020053431841,-0.07614583141137168,2.602277999136052,1.34413615580535,1.064928061606518,0.21473809330217586,0.079,-0.005772746524214163,0.8364899844431462,1.134038451794583,0.036405404724862624,3.1204763402978553,1.0649124150814389,1.4514844174463333,0.5129259767183575,0.146,0.003537210357785977,1.132638719245675,2.1067945022324066,-0.046338900638765154,3.58033721250728,1.4514801074187709,0.9114471288731244,0.529709144117949,0.241,-2.6338463663275747e-05,0.7118254396282576,0.830735868037347,-0.05493388218422354,3.1335383732306528,0.9114471284925676,0.5512702948825201,0.45169552460430296,0.35613218090412757,0.1698384581447038,0.03420477645543286,0.015381135273165644,0.02502588266156718,18.52759255041373,446.0,0.2785515705670047,1.0,1.0
2.4000446419068155,0.11174696369228401,0.02,0.0366214341035835,1.8310225285938964,5.7588731537098115,0.391692102144708,4.131061878135309,2.399765228873402,1.2901648093329117,0.15430165595744877,0.051,0.01142523502078941,0.9979073363478874,1.6643946992457481,0.2258088011491189,3.6796304913330946,1.290114219457234,1.2064556693765927,0.23180579364375875,0.084,-0.0004858257322923931,0.9044529410194816,1.4555350461442804,0.03289690227626293,4.166305402845399,1.2064555715583896,1.5996726479909604,0.5622534772258869,0.149,0.00045130062263368665,1.230275640429449,2.558952377058159,-0.03257515815862017,3.745302607869874,1.5996725843303556,0.9058758364032281,0.5326907381038698,0.246,-0.00014702587328489924,0.7041035968516445,0.8206110093626409,-0.021618131060958758,3.3741997121635263,0.905875824471898,1.2576871916866446,0.34864901502368256,0.44008061720757247,0.1888164237429566,0.03340207507475875,0.008732026920305587,0.021595321111271992,32.066350187640936,386.0,0.29546390158283586,1.0,1.0
2.1088557468013507,0.10711677620046735,0.021,-0.0897281803077932,1.7008206354857995,4.439221414475735,0.46662755156738667,2.5199990552195675,2.1069459923015907,1.5147882050383812,0.1931972787489511,0.05,0.0004967941227997095,1.2365086447702607,2.2945830593189998,-0.031605278821672,2.543173443486634,1.5147881235733927,1.1484273588386114,0.23594668371093996,0.083,0.016325272904737724,0.9162906704827458,1.3186188839936146,0.028997999494828095,2.7137046108061065,1.1483113184122216,1.587087885096507,0.527686304281606,0.15,-0.006770368244999837,1.1890488791307994,2.5188021171339305,-0.0279254944862588,4.623329735221191,1.5870734441524534,0.8011518937948781,0.4807214868193711,0.246,0.0004774680898342902,0.6431673919905333,0.6418441289553427,-0.06097285415755112,2.844325790628216,0.8011517515148692,1.0782517958249145,0.4803474912964482,0.3491426553607439,0.18745017574353554,0.0250137485198212,0.024929970204657478,0.06850524916017763,33.66240187335385,572.0,0.31303064746124026,1.0,1.0
2.8118104656870386,0.1146303805188741,0.016,-0.14265912560404934,2.1998589877628283,7.885926468829049,0.3812823328631528,3.2795608697340817,2.8081891796723824,1.3139406054622405,0.17177405888881106,0.048,-0.002405371102715241,1.1153968459112018,1.7264341288723373,-0.09243035843861556,2.255483315410678,1.3139384037588433,1.1438366643684723,0.21981740338219374,0.078,0.005844163178940104,0.8653816471148066,1.3083281605103312,0.0851865697049833,3.5553795474058267,1.1438217345855652,1.3432861562670741,0.4605762613485916,0.141,-0.0026971795211131458,1.01066370394323,1.8044104228414013,0.00304725536403128,4.223092334457066,1.3432834484357354,0.8616397129925717,0.5097083073387119,0.24,0.00046842657396459274,0.678975746616499,0.7424227755824662,-0.015680529624656128,3.264222789472533,0.861639585663557,1.4419225750630849,0.3699390445740324,0.3484899347613941,0.13116735343559913,0.03257756657286322,0.01178360205452784,0.028021367659343353,24.04063821278426,245.0,0.30658930857571703,1.0,1.0
2.5038484711176205,0.1153743973735072,0.016,-0.07718069435758862,1.9304489513623948,6.263300306736526,0.3972557301718411,3.2512939330817754,2.502658647665823,1.378735786804553,0.16685272243092555,0.048,-0.016238697537497182,1.1205605417224478,1.9006486745178561,-0.04252428284823396,2.494555407967708,1.3786401541076105,0.992834790854974,0.19803470522499708,0.08,0.002851586205530145,0.7862504532863177,0.9857127903881523,-0.03517825091808697,3.133853309343495,0.9928306957322343,1.3665610097393464,0.5050931826716468,0.151,0.0021572591737101733,1.0703123146178217,1.8674843395726788,-0.008189854196456193,3.2610640286572656,1.3665593070089124,0.9540874921014769,0.5789978781125014,0.243,-0.0011512234854077973,0.7745332593563128,0.9102816172689725,-0.008360010300310068,2.707049049644069,0.9540867975551137,1.2766090490259279,0.38182056257025854,0.2924825080685688,0.14015009632861847,0.04103456930007717,0.008616297645983902,0.02316207512691826,23.511761633869494,451.0,0.2856960433948015,1.0,1.0
2.4071446605979587,0.10382404114058676,0.018,-0.01613293165021657,1.8833937480652745,5.79408514556163,0.6250076488642308,3.3843584056473586,2.4070905977053774,1.325552487818452,0.16339391950229037,0.046,0.01017522091436397,1.037039626040359,1.7569858628410313,0.26984560277281455,3.2212408860124437,1.3255134336705272,1.094509748826263,0.22774750534830301,0.079,0.011887257333458889,0.9004304814114815,1.1978102833888173,0.0879064135373188,2.6278045785852706,1.0944451943285316,1.4371570306275843,0.5019644374618832,0.146,0.0024736238252425916,1.0977457997024276,2.065414211867467,-0.020650885675377106,3.6576427928103143,1.4371549018346865,0.89784383265681,0.5443424405005908,0.248,-0.0009674581695391674,0.7124325091612462,0.80612261186456,-0.0200284709049209,3.050540316335705,0.8978433114216311,1.1316729182998946,0.378082231315521,0.3455163041075562,0.15675247248501648,0.03369526608635887,0.004002789175110981,0.010999293923159627,24.5021904481491,-138.0,0.2892095741769865,1.0,1.0
2.411680763371765,0.09701766496413856,0.017,-0.00019449539208196852,1.7506735112172465,5.81620406658896,1.2454330230624302,5.2773816414473105,2.4116807555290065,1.7459914895857442,0.21655541615545876,0.049,-0.005605173805184117,1.3661193127089737,3.0484548637324593,0.05990486094018796,3.3539170830672473,1.745982492390018,1.5105195227791717,0.29749653329685394,0.081,-0.0008006163478376167,1.1668779978847683,2.28166858771048,-0.042711231669781,3.21773133222856,1.5105193106049588,1.5627060133998676,0.5182262431466712,0.135,0.0025765100827028213,1.1893769612396594,2.4420434459119007,-0.009310265091172382,4.736375525505625,1.5627038893891256,0.9164547350454896,0.5322352606757061,0.241,0.0010362600425375744,0.7232202465898269,0.8398882075524228,-0.05369601220426858,3.3257742180180205,0.9164541491817377,2.2117569773856767,0.7541912036488632,0.7821604437319969,0.21366576221175196,0.040693668530719,0.03142659123377609,0.07873120578714753,47.70015341878721,-433.0,0.36823743450723384,1.0,1.0
4.330221940749318,0.14166808346995247,0.015,0.01781001406854193,3.0047560529576667,18.75050485954567,0.42831808934908777,5.654770874500449,4.330185314688699,1.5405230375836885,0.1909109128643987,0.048,0.0007049414940819396,1.2150628405941974,2.3732107323835643,0.14794674897425156,3.1221526763360514,1.540522876293489,1.1374271281743182,0.23343510097285664,0.079,0.006478920212707727,0.919123389981368,1.293698495499754,-0.09378743079708049,3.039688916938204,1.137408675674559,1.5907549997403199,0.5387612275443009,0.14,-0.003622232062038876,1.2270856910894619,2.530488348633713,-0.04127328027039909,3.537359608043147,1.590750875729356,0.854239823454912,0.5073225398928464,0.248,0.0010235679108847665,0.6705855369392594,0.7297246282850112,-0.09314018405185837,3.5304229801738773,0.8542392102245197,104.52603270086514,11.609575890910104,4.481465302490985,1.5287191864549763,0.4129486587798046,0.31291147924779134,0.8598517637596274,258.24688123396805,963.0,0.40803973802953025,1.0,2.0
5.406828929007444,0.19298050782646606,0.019,0.018120061571035677,3.5728428738647255,29.233470730920445,0.5583933605449443,5.94295594945157,5.4067985657799795,1.3256837701752926,0.15173970455814847,0.046,-0.007343895775940064,1.0132819806614826,1.7573835257010098,0.15905085769060803,3.3875532796313643,1.325663428514572,1.1574809418055958,0.24482329830674826,0.085,0.0010347190676233025,0.9202877046441641,1.33976105999962,0.06574954839433447,2.7199715337405035,1.1574804793168738,1.5806419866854344,0.5583664932966733,0.145,-0.0004954950233292941,1.2508708523259857,2.4984288445575595,-0.0971061067815756,3.2815671445644123,1.5806419090222679,0.9002157342194655,0.5337732656689358,0.245,0.000884780605266263,0.7073709311161223,0.8103875852995719,-0.013342858478267106,3.468086942175475,0.9002152994142967,56.49695163426562,7.441713551372059,3.223936109946162,0.8646171124148734,0.25950453481874136,0.12446576299678296,0.3420203889539058,197.35058082387326,999.0,0.36991449003341953,1.0,2.0
3.4048547319009614,0.11990742347290959,0.018,-0.012610482474096074,2.4282637949598493,11.592876721080142,0.4476808136566365,5.1280116626862355,3.4048313792433453,1.9051503860117756,0.2253740562911593,0.048,-0.006827750381372322,1.4946387569325548,3.6295513751455464,0.29711440302453934,4.607096688839301,1.9051381511967962,1.621201186800685,0.31968694882358717,0.083,-0.002898440270802528,1.2449803139507964,2.6282848871279465,-0.01669516897585015,3.6445619993999547,1.6211985958320918,1.8400100456463975,0.6211719829653904,0.136,-0.00026667422057660326,1.449145418583696,3.385636896964518,0.019162158206703854,3.3954074641214533,1.8400100263217367,0.8500122395829379,0.5177988993661339,0.262,-0.0009435107750119407,0.6687471607931975,0.7225199172282194,-0.007103960133154568,3.115343521719419,0.8500117159358567,68.02363506539601,10.001011824543813,3.857853822079824,1.229939987071445,0.3213285275714465,0.25090267079932616,0.6744690990691533,214.44977773109105,999.0,0.42034950375173835,1.0,2.0
3.9424822501779353,0.14591584887180198,0.012,0.02670157000897882,2.961399049542645,15.54245331912713,1.1894064533269588,6.247540553445093,3.9423918271941374,1.5695328688066197,0.1892465114085004,0.051,-0.00029094440296607437,1.192928443037098,2.4634333416156924,-0.27476807839939094,4.1692575994192485,1.5695328418404288,1.3158179639809158,0.26054095051320747,0.079,-0.00018985564306659385,1.0293177768701618,1.7313768782897168,-0.03856863100766239,3.226302912521708,1.3158179502840492,1.685434456650907,0.5839116311534871,0.147,0.005687537537285488,1.2850518898570946,2.8406569595829,-0.07562197184032438,3.6531839403099933,1.6854248602601363,0.9477484402146171,0.5753305173556563,0.248,0.0005383602889884598,0.759137451736188,0.8982268160974389,-0.04965610344441318,2.8545676111767473,0.9477482873091562,52.1669982258047,9.536082133983562,3.755923660269736,1.0078095798399394,0.3008679523595513,0.19947685532621842,0.4933295309728245,210.20119330605894,999.0,0.3961398920181506,1.0,2.0
2.8124613987802642,0.104246506647685,0.019,0.043705300532679583,1.8963385920519993,7.90802896633439,0.8144887343009672,6.203858356837604,2.8121217908075016,1.4533218420333094,0.18526758334835455,0.052,0.01611741659938846,1.1684612155445129,2.1118846054132527,0.014659289806983567,2.8182550329879485,1.4532324677811368,1.0283642464211278,0.20087912007089231,0.076,-0.010559846082982648,0.8043851007663112,1.0574215129679978,0.13626938600936667,3.235022370964869,1.0283100276511932,1.4348617413333526,0.5104208805262691,0.157,0.0038953691516517993,1.0872344989385998,2.0588130428413534,-0.04093855378850334,4.465679257016343,1.4348564537407056,0.9463210677053142,0.5650113373288207,0.238,-0.001353977295025687,0.7639887325321654,0.8955217299284104,0.005953083713031923,2.8604907188581707,0.9463200990829743,46.12278944994252,5.443185845475528,2.5822926823682915,0.9100700882294189,0.23756677963731584,0.10983402702805646,0.29525256554961016,186.35501697134603,977.0,0.34046839501157394,1.0,2.0
4.018916705466549,0.151056806714848,0.014,-0.07808770412809823,3.0390382131234324,16.1455937959421,0.387814753122344,4.298551690634354,4.018158010325391,1.8625811576276758,0.2588628327057234,0.052,-0.012628758462657387,1.53789544101104,3.4690490832093452,0.029844819206629822,2.7631806612256784,1.862538344091027,2.361027628043035,0.44102210036012934,0.08,0.02299005319735906,1.7601277182493111,5.573922917836502,-0.03001609839770002,3.300403875439899,2.360915694775335,1.7776339271809771,0.5717632250467893,0.128,0.002329376886880444,1.3643246309239156,3.159976953068183,-0.058032866526608926,4.177080300452509,1.7776324009952629,0.9394084269393783,0.5607575218321728,0.248,-0.00098268509740387,0.7457559270093934,0.8824872269347168,-0.024039820804715912,3.122040797155275,0.9394079129615189,7.609795894244492,1.4759196908308376,2.343618402283848,0.24286582238016544,0.05350702874073733,0.029951372475224156,0.07109198934049933,77.22063197191244,432.0,0.5091447395106606,1.0,2.0
4.4815198119622774,0.17833137602117136,0.018,-0.10684257470150436,3.1602205215625534,20.07260448924156,0.3836790828907968,4.617867623026686,4.480246029990045,2.9406715750059287,0.3666575689067702,0.052,-0.02003733384804321,2.205322484202574,8.647147817300112,-0.03959373384204384,4.9249805076790105,2.9406033083876024,3.5543201984400805,0.580130575260526,0.078,0.001428570102376483,2.388673111697192,12.633190032226597,-0.045580445154842004,5.931768155467604,3.5543199113510586,2.0935219078767933,0.7036257407246936,0.145,-0.003750466515451916,1.6202398831711409,4.382819912761006,-0.14413687619633533,3.8798537392197963,2.0935185484635683,0.9030902557844481,0.528132668209073,0.236,0.0017593684110517485,0.7228509435666256,0.815568914715614,0.051178066299162106,3.2037063979317923,0.903088542013248,14.470897699032845,3.5540310178243053,5.065303202617352,0.35177451726609377,0.06533615823426533,0.011392361549994597,0.028174638962202358,134.9915597112096,758.0,0.7235950326344489,1.0,2.0
3.7435472825850287,0.16184445588089863,0.017,0.12862031083060207,2.9040833461038527,13.997603072591595,-0.055823540110351365,3.4015844438793965,3.7413370701651028,1.5040466839050908,0.19051464077041608,0.05,-0.011533372187170527,1.242456019715804,2.262023408691892,0.1149527477112018,2.399108405717828,1.504002462993958,1.3643152545065071,0.26550888938210504,0.085,-0.0094556669540961,1.0187369251555403,1.8612667040416087,0.06511362223069393,3.689100133721095,1.364282486892509,1.7737749034301025,0.6284760053256015,0.146,-0.0015717260217693791,1.3739920136945265,3.1462749377157824,0.052866997908529126,4.0298314488107305,1.7737742070838054,0.9499707688054407,0.5533443918482092,0.237,-0.0005465961931392193,0.7583265521315727,0.9024441628174018,0.008849637349269746,3.1416897280181804,0.9499706115545901,42.080587446079626,6.043463805249683,3.140374366190037,0.9615234989734792,0.22336143496867172,0.15875370779808223,0.3849180755200804,178.85416343792917,999.0,0.3969840003273854,1.0,2.0
3.037473174341504,0.13289902062879588,0.021,-0.03144437259195666,2.3596682806708187,9.22525453627655,0.8223648315433898,3.693958330301156,3.0373104115774123,1.5884931989308402,0.18675095020592938,0.044,0.010827361031288327,1.2613228433388584,2.523193411302632,0.1209185046746023,3.2483396974324923,1.5884562982035835,1.1592923075051116,0.23111762026285346,0.081,0.0004331189908216384,0.9007476497322967,1.3439584666484656,0.12189262249203785,3.0749831264172087,1.1592922265971017,1.6257280119690818,0.572029396521455,0.145,0.004192836638110774,1.2870506898926546,2.642973989021869,0.032559841493226827,3.3282857172666356,1.625722605188803,0.9228498573025368,0.5328348319978083,0.248,0.0008596416384315757,0.7042701017031517,0.8516511201395659,-0.014426203924373956,4.0058988011714405,0.9228494569210982,38.06506071229718,5.381856320271299,1.831177688113325,0.6355653776947809,0.17891589188260928,0.16605255020686463,0.41904829150263107,168.46395909023158,927.0,0.3516775725987728,1.0,2.0
2.137771374398584,0.09825651867947618,0.019,-0.025220766853326467,1.6390020394267604,4.56943036211734,0.48285686811463774,3.3415396030720963,2.1376225958099666,1.29525856639315,0.1554776020313658,0.048,0.0061957505745681455,1.0229129777056527,1.6776563664896558,-0.04214567306271748,2.8935852917793894,1.2952437479060286,0.9755728566691495,0.19256025643742186,0.081,0.001201089392962359,0.7551779828888039,0.9517409560538749,-0.002474486125390976,3.1266894876605225,0.9755721173003433,1.498231157152427,0.5402191657123168,0.146,-0.0014917174983794614,1.1805760936969383,2.2446943750412056,0.06395494249328124,3.623722834456804,1.498230414536164,0.9673793456021864,0.5791731351534947,0.242,0.00033001474691013753,0.7754471184728209,0.9358226893879812,0.03639352646844831,2.9478601254049575,0.967379289311065,1.0591284678467032,0.3638494667916705,0.30214977864515846,0.1565624563653666,0.043556114852111,0.012566538787095407,0.019669946981089908,25.317501297508432,808.0,0.2632764957010358,1.0,3.0
